,content,date,like,tags,name,overlap,place
321,"여기가 바로 노을 맛집이라구요🏠그물에 누워서도 보고 수영하면서도 보고! #파주 #메종드유유 ❣️⠀이렇게 유니크한 독채 펜션은 본 적이 없다구우⠀전체적으로 모던한 느낌깔끔한 인테리어와 프라이빗한 수영장🌊물속을 볼 수 있는 창문까지?⠀요즘처럼 하늘이 예쁠 때 가면 딱???❤⠀📍 주소경기 파주시 돌곶이길 173-41⠀💡 Tip🔸 입실 16:00 / 퇴실 11:00🔸 육류 등 구이음식 조리를 금지해요🔸 애완동물 동반은 불가해요⠀🌿 숙소기록위치 : 파주출판단지 근처, 주변에 버스정류장이 있어요!가격 : 36만원부터~특징 : 독채 풀빌라 , 스위트룸 운영, 사진 속 수영장은 풀빌라동이에요!-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_파주첫번째 사진은 @2roeun_ 님🙇🏻‍♀️💚⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #파주숙소 #파주숙소추천 #파주가볼만한곳 #파주여행 #파주감성숙소 #파주핫플 #파주핫플레이스 #파주풀빌라 #파주독채펜션 #파주펜션",2021-08-12,280,"['#파주', '#메종드유유', '#숙소기록', '#숙소기록_국내', '#숙소기록_파주첫번째', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#파주숙소', '#파주숙소추천', '#파주가볼만한곳', '#파주여행', '#파주감성숙소', '#파주핫플', '#파주핫플레이스', '#파주풀빌라', '#파주독채펜션', '#파주펜션']",메종드유유,0,경기도 파주시 서패동 246-41
322,"코로나로 지친 몸과 마음을 위로해 줄 숲속의 안식처#전주 #모악산의아침구석구석 따뜻함으로 가득찬고즈넉하고 외로워보이는 숲 속 벽돌집조금 걸어내려가면 작은 천이 흐르는 곳여기에서만큼은 핸드폰은 내려놓고온전한 내 시간을 가질 수 있어요코로나는 잠시 잊어도 돼요 여기서만큼은요..!TV는 없지만 낭만적인 빔프로젝터는 있답니다 -📍 주소전북 전주시 완산구 중인2길 25-48⠀🌿 숙소기록위치 : 모악산. 대중교통으로 간다면 전주역에서 버스를 타야 해요가격 :  4인 기준 250,000원 (독채)1-2인 200,000원 (1층만)9월부터 금액이 달라지니 참고해주세요🙏⠀💡 Tip🔸빔프로젝터 이용하려면 노트북을 챙겨주세요🔸이곳은 제로웨이스트 숙소! 🔸바베큐(고기) 금지 숙소에요🔸주변에 고양이가 많지만 다가오지 않아요--⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_전주 ⠀-#국내여행 #국내여행지 #국내여행지추천 #국내여행추천 #여행 #여름여행 #가을여행  #여행스타그램 #인생샷 #인생샷스팟 #여행사진 #여행포즈 #힐링 #휴가 #힐링여행 #코로나여행지 #전라도여행추천 #전남여행지추천 #전라도갈만한곳 #전주여행 #전주데이트 #전주펜션 #제로웨이스트",2021-08-10,214,"['#전주', '#모악산의아침구석구석', '#숙소기록', '#숙소기록_국내', '#숙소기록_전주', '#국내여행', '#국내여행지', '#국내여행지추천', '#국내여행추천', '#여행', '#여름여행', '#가을여행', '#여행스타그램', '#인생샷', '#인생샷스팟', '#여행사진', '#여행포즈', '#힐링', '#휴가', '#힐링여행', '#코로나여행지', '#전라도여행추천', '#전남여행지추천', '#전라도갈만한곳', '#전주여행', '#전주데이트', '#전주펜션', '#제로웨이스트']",모악산의아침구석구석,0,
323,⠀청량한 수영장이 있는 프라이빗한 독채펜션🌿#가평 #낮잠펜션 🌼⠀-⠀자두나무 사이에 위치한프라이빗한 감성이 돋보이는 펜션 #낮잠✨⠀9월 쯤에 가면 빨간 자두나무를 볼 수 있고자두따기 체험도 진행한다고 해요!⠀독채펜션에 수영장도 있어나름 깊이도 있고 즐거운 시간을 즐길 수 있어요 🌷⠀신축펜션이라 시설도 깔끔하고자연 그대로의 힐링을 느낄 수 있어추천드리고 싶은 숙소랍니다!⠀⠀🌿 숙소기록위치 : 가까운 거리에 편의시설 위치해있음인테리어 : 화이트와 우드톤의 조화로 깔끔하고 따스한 분위기⠀📍 주소경기도 가평군 북면 막골길 18-124-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_가평⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #가평숙소 #가평숙소추천 #가평가볼만한곳 #가평여행 #가평감성숙소 #가평핫플 #가평핫플레이스 #가평풀빌라 #가평에어비앤비 #가평독채펜션 #가평펜션,2021-08-06,309,"['#가평', '#낮잠펜션', '#낮잠✨⠀9월', '#숙소기록', '#숙소기록_국내', '#숙소기록_가평⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#가평숙소', '#가평숙소추천', '#가평가볼만한곳', '#가평여행', '#가평감성숙소', '#가평핫플', '#가평핫플레이스', '#가평풀빌라', '#가평에어비앤비', '#가평독채펜션', '#가평펜션']",낮잠펜션,0,
324,"⠀독특한 실내구조의 매력을 흠뻑 느낄 수 있는 💙#태안 #모켄리조트 ⠀-⠀대한민국 건축문화대전 수상을 할 정도로건물이 독특하고 감성적인 풀빌라✨⠀조용한 시골에 있어서느긋하게, 프라이빗하게즐기기 좋았어요 :)⠀전 객실 애견 동반 가능이어서강아지를 데리고갈 수 있어요 (!!)⠀똑같은 풀빌라 말고,독특하면서도편안하게 휴식하기 좋은 곳을찾으신다면 모켄리조트를 추천드려요 💛⠀🌿 숙소기록위치 : 주변 즐길거리랑은 접근성이 좋지만,뚜벅이들이 가기엔 어려운 위치인테리어 : 특이한 구조의 외관과 내관이매력적인 공간⠀📍 주소충청남도 태안군 남면 신온리 652-280-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_태안⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #태안숙소 #태안숙소추천 #태안가볼만한곳 #태안여행 #태안감성숙소 #태안핫플 #태안핫플레이스 #태안풀빌라 #태안에어비앤비 #태안독채펜션 #태안펜션",2021-08-05,265,"['#태안', '#모켄리조트', '#숙소기록', '#숙소기록_국내', '#숙소기록_태안⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#태안숙소', '#태안숙소추천', '#태안가볼만한곳', '#태안여행', '#태안감성숙소', '#태안핫플', '#태안핫플레이스', '#태안풀빌라', '#태안에어비앤비', '#태안독채펜션', '#태안펜션']",모켄리조트,0,
325,"고즈넉한 분위기 속에서 힐링을#한옥숙소모음 ⛺✨⠀⠀-📍 #전주 #다가도원야외와 실내, 모두 자쿠지가 있어서힐링하기 좋은 공간⠀📍 #제주 #한라궁고풍스러운 한옥과제주 감성의 콜라보 ❤⠀📍 #경주 #담안기와집과 수영장의 조합이매력적인 공간⠀📍 #제주 #소못소랑제주도 초가집의 매력을가득 담고 있는 펜션⠀📍 #경주 #라궁호텔고즈넉한 한옥 호텔에 스파까지프라이빗하게 휴식할 수 있는 공간⠀📍 #안동 #지례예술촌옛 한옥의 모습 그대로를가지고 있는 민박집⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #한옥 #한옥숙소 #한옥펜션 #한옥호텔",2021-08-04,165,"['#한옥숙소모음', '#전주', '#다가도원야외와', '#제주', '#한라궁고풍스러운', '#경주', '#담안기와집과', '#제주', '#소못소랑제주도', '#경주', '#라궁호텔고즈넉한', '#안동', '#지례예술촌옛', '#숙소기록', '#숙소기록_국내⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#한옥', '#한옥숙소', '#한옥펜션', '#한옥호텔']",전주,0,
326,"동남아 휴양지 그대로 옮겨놓은듯한 애월의 발리#제주 #사무이제주 🌴🌊⠀해외 여행이 그리워지는 요즘동남아 휴양지를 그대로 표현한 풀빌라🏠⠀바다가 보이는 뷰, 넓고 프라이빗한 풀장이국적인 내부인테리어까지정말 발리에 온듯한 기분 🌴⠀월풀욕조도 수영장 바로 옆에 있어서수영하다 추우면 월풀욕조로들어가면 되서 좋아요!❤️⠀신혼여행 숙소로 핫한 사무이제주,동남아 휴양지 느낌 가득즐기고와보시는건 어떨까요 ❣⠀📍 주소제주특별자치도 제주시 애월읍 부룡수길 38-22⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 애월 해변 근처 ,길이 살짝 험함가격 : 성수기 약 52만원 / 비수기 약 34~40만원특징 : 4동으로 이루어져있고, 자쿠지는 딱 한 동이라서 예약이 조금 치열함 .나머지는 스파⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳 #제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주풀빌라 #제주에어비앤비 #제주독채펜션 #제주펜션",2021-08-02,163,"['#제주', '#사무이제주', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주풀빌라', '#제주에어비앤비', '#제주독채펜션', '#제주펜션']",사무이제주,0,
327,"스위스?아니고 설악!깎아지를듯한 설악산 뷰를 보며 조식을 즐길 수 있는#속초 #켄싱턴호텔 🛤⠀-⠀고풍적인 인테리어와스위스 느낌 물씬 나는 설악산을 바라보며먹는 조식으로 유명한 숙소주차장의 2층버스가 이국적인 느낌을한층 더해줘요!✨차인표,신애라외에도 수많은유명인들이 다녀간 흔적을찾아보는 것도 쏠쏠한 재미랍니다ㅎㅎ🌿 숙소기록위치 : 설악산 국립공원 입구에서 도보10분거리,속초 시내나 바닷가를 가기에도 편리한 위치임가격 : 129000 - 269000 (날짜,방별로 상이함)조식 : 전망도 맛도 최고! 조식 하나만 보고 가는 사람들도있다고 함입퇴실 : 15:00 - 11:00⠀📍 주소강원 속초시 설악동 106-1-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_속초⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #속초숙소 #속초숙소추천 #속초가볼만한곳 #속초여행 #속초감성숙소 #속초핫플 #속초핫플레이스 #속초풀빌라 #속초에어비앤비 #속초독채펜션 #속초펜션",2021-07-30,129,"['#속초', '#켄싱턴호텔', '#숙소기록', '#숙소기록_국내', '#숙소기록_속초⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#속초숙소', '#속초숙소추천', '#속초가볼만한곳', '#속초여행', '#속초감성숙소', '#속초핫플', '#속초핫플레이스', '#속초풀빌라', '#속초에어비앤비', '#속초독채펜션', '#속초펜션']",켄싱턴호텔,0,강원도 속초시 설악동 106-1
328,초록빛 넘치는 숲 속 한 가운데 편안한 쉼터🌲싱그러운 녹차밭이 보이는 펜션 #하동 #두번째벚꽃 🏡🌿⠀사방이 초록초록한 자연 그대로눈 앞에는 녹차밭과 섬진강이 따라흐르는캠핑 감성 느낌 가득한 펜션✨⠀총 객실이 4개뿐이라 프라이빗하고캠핑 느낌나는 개별 바베큐장도 있다고 해요🍖⠀바로 아래는 지리산 계곡물이 흐르고고요하고 편안하게 힐링 제대로 즐길 수 있어요💗⠀📍 주소경상남도 하동군 화개면 화개로 360⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 산 속에 있다보니 주변에 편의시설이 부족함가격 : 약 14만원대⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_경남⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #하동숙소 #하동숙소추천 #하동가볼만한곳#하동여행 #하동감성숙소 #하동핫플 #하동핫플레이스 #하동펜션 #하동에어비앤비 #경남숙소,2021-07-26,54,"['#하동', '#두번째벚꽃', '#숙소기록', '#숙소기록_국내', '#숙소기록_경남⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#하동숙소', '#하동숙소추천', '#하동가볼만한곳', '#하동여행', '#하동감성숙소', '#하동핫플', '#하동핫플레이스', '#하동펜션', '#하동에어비앤비', '#경남숙소']",두번째벚꽃,0,경상남도 하동군 화개면 삼신리 110-4
329,"고풍스러운 한옥과 제주 감성의 콜라보레이션 #제주 #한라궁 🌿⠀-⠀방마다 다른 뷰를 즐길 수 있는독채 한옥 펜션!제일 인기 많은 건연못이 함께 있는 정원 뷰🌴한옥과 야자수가 어우러져 묘한 분위기를 자아내요.날이 좋으면 좋은대로,흐리면 흐린대로각자의 분위기를 느낄 수 있어 좋아요 :)한복체험도 할 수 있으니인생샷 건질 준비 제대로 하기!⠀💡 TIP🔸투숙객들은 한복 체험이 1회 무료에요!⠀🌿 숙소기록위치 : 대중교통으로도 충분히 이동가능!근처에 서귀포 시내가 있어요가격 : 비수기 7만원대 ~ 성수기 20만원 초반부대시설 : 내부 편의점 10시까지 운영중입퇴실 : 16:00 ~ 11:00⠀📍 주소제주 서귀포시 정방연로 6⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳#제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주펜션 #제주에어비앤비 #제주풀빌라 #펜션 #한옥숙소 #한옥펜션",2021-07-23,55,"['#제주', '#한라궁', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주펜션', '#제주에어비앤비', '#제주풀빌라', '#펜션', '#한옥숙소', '#한옥펜션']",한라궁,0,제주특별자치도 서귀포시 토평동  581-1
330,프라이빗하고 시원한 여름을 보낼 수 있는  #전국 #수영장숙소 모음 🐬⠀한 곳에서 전국 각지의수영장 숙소들을 살펴봐볼까요?⠀-⠀⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿⠀숙소 제보는 DM 또는 이메일로 ❤⠀⠀#숙소기록_국내⠀⠀-⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #풀빌라숙소 #풀빌라펜션 #수영장숙소 #수영장펜션 #국내가볼만한곳 #감성숙소 #오션뷰펜션 #오션뷰숙소 #오션뷰풀빌라 #감성풀빌라 #풀빌라,2021-07-18,65,"['#전국', '#수영장숙소', '#숙소기록', '#숙소기록_국내⠀⠀-⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#풀빌라숙소', '#풀빌라펜션', '#수영장숙소', '#수영장펜션', '#국내가볼만한곳', '#감성숙소', '#오션뷰펜션', '#오션뷰숙소', '#오션뷰풀빌라', '#감성풀빌라', '#풀빌라']",수영장숙소,0,
331,⠀일출에 물든 바다를 바라보며 힐링타임 가질 수 있는  #포항숙소 #모음 🐬⠀🌿 테스226펜션📍 경북 포항시 북구 청하면 해안로1958번길 25-5뷰하나만으로 충분한 가치가 있는 곳오션뷰를 보며 스파를 할 수 있다.⠀🌿 이스케이프풀빌라📍 경북 포항시 남구 구룡포읍 하정로138번길 40바다 위에 위치한 프라이빗한 풀에서나만의 시간을 가질 수 있는 곳⠀🌿 네이쳐풀빌라📍 경북 포항시 북구 청하면 해안로 2092전 객실이 오션뷰!바다를 바라보며 스파와 히노끼족욕을 즐길 수 있다.⠀🌿 밀트풀빌라⠀📍 경북 포항시 남구 호미곶면 해맞이로46번길 70 MILT떠오르는 해를 가장 먼저 만나볼 수 있는 곳⠀🌿 라한호텔📍 경북 포항시 북구 삼호로265번길 1 라한호텔 포항영일대 해수욕장을 가장 가까이서 즐길 수 있는 곳⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_포항⠀,2021-07-15,94,"['#포항숙소', '#모음', '#숙소기록', '#숙소기록_국내', '#숙소기록_포항⠀']",모음,0,
332,"⠀해외느낌 가득한 거제에서 대리만족 제대로 가능한 #거제 #풀빌라 모음 🌊⠀🌿 리을풀빌라⠀📍 경남 거제시 동부면 거제남서로 2101⠀신축(20년 준공)⠀개별 수영장,선배드 ⠀⠀🌿 비커밍펜션⠀📍 경남 거제시 동부면 거제남서로 991-1⠀인피니티풀⠀석양이 이쁨!뷰깡패⠀⠀🌿 생각속의 집⠀📍 경남 거제시 동부면 거제남서로 2791-1⠀신축(20년 준공)⠀스파,독채,개별바베큐,인피니티풀 구비⠀⠀🌿 인피니티프리덤⠀📍 경남 거제시 동부면 거제남서로 2407-15⠀신축(신축)⠀개별수영장,가성비 좋음⠀⠀🌿 프래밀리호텔⠀📍 경남 거제시 일운면 거제대로 2308⠀개별수영장⠀플로팅와인세트와 함께 인생샷은 필수!⠀남해를 한 눈에 담을 수 있는 뷰깡패⠀⠀🌿 상상호텔⠀📍 경남 거제시 일운면 거제대로 2752⠀한 건물에 버거집,루프탑 카페가 함께 있어⠀점심과 음료를 편하게 해결할 수 있다.⠀개별 수영장을 즐길 수 있음.⠀⠀⠀⠀⠀-⠀⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿⠀숙소 제보는 DM 또는 이메일로 ❤⠀⠀#숙소기록_국내⠀#숙소기록_거제⠀⠀",2021-07-14,55,"['#거제', '#풀빌라', '#숙소기록', '#숙소기록_국내⠀', '#숙소기록_거제⠀⠀']",풀빌라,0,
333,⠀#부산 광안대교가 눈 앞에 보이는 가성비 끝판왕 #추억그리고 🌷⠀-⠀여자 두명이 지내기에 엄청 아늑한원룸 형태의 에어비앤비 였는데감성 소품들이 많아서 분위기가 좋았어요!⠀아침의 광안대교 뷰 + 바다 윤슬은... 그저 빛...✨⠀🌿 쉼표지수위치 : 광안리해수욕장 걸어서 10초 거리가격 : 주말 기준 20만원 초반대전망 : 말해모해 광안대교뷰청결 : 초 신축은 아니지만 관리가 잘 된 느낌!⠀📍 주소부산 광안리해수욕장 바로 앞⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_부산⠀-⠀,2021-07-08,52,"['#부산', '#추억그리고', '#숙소기록', '#숙소기록_국내', '#숙소기록_부산⠀-⠀']",추억그리고,0,
334,"✨평일 숙박권 이벤트✨게시글 좋아요+댓글로 친구태그 하시면1명 댓글추첨을 통해 평일 숙박권을 드립니당😍(10월 평일 화,수,목 중 1박)추첨 조건✔- @halmuni_house 팔로우+이벤트 게시글 스토리 공유💛- 정성스런 방문후기 블로그 리뷰 or 인스타 업로드💜❣️추첨완료❣️시골집 체험을 할 수 있는 고즈넉한 숙소 ""남해 할무니댁"" 탁 트인 논뷰를 보고 있으면 마음도 편안해지는 감성숙소야🤎200평 전체를 사용할 수 있고, 하루 한팀만 예약을 받는다고 해!숙소 내에 블루투스 스피커 겸 무드등이 있고 기타도 있어~🎶걸어서 6분 거리에는 바닷가와 앵강다숲 바래길이 있어서 산책하기도 넘 좋다구🍃여름엔 참방참방 물놀이,겨울엔 뜨끈한 스파를 이용할 수 있다구~추가로 마당에 텐트 또는 캠핑의자까지 설치가 가능하다고 해(๑>ᴗ<๑)@@같이 갈 친구 태긔~~@@💗할무니댁 오픈기념 리뷰이벤트 참여시💗바비큐 세트로 ""참숯700g + 바베큐 그릴 + 일회용 석쇠 + 목장갑 + 토치 + 부탄가스""를 제공해드리고 있어요!숯불그릴 바비큐는 물론 가마솥뚜껑, 불멍 벽돌화로, 가스버너,실내에서의 전기 그릴과 자이글을모두 추가비용없이 "" 무료 ""로 자유롭게 이용가능합니다:)📍남해 할무니댁 주소: 경남 남해군 이동면 신전리 567-5📌입실시간 : PM 15:00📌퇴실시간 : PM 12:00#남해 #남해숙소 #남해여행 #할무니댁 #남해할머니댁#남해감성숙소 #감성숙소 #숙소추천 #레트로",2021-09-24,318,"['#남해', '#남해숙소', '#남해여행', '#할무니댁', '#남해할머니댁', '#남해감성숙소', '#감성숙소', '#숙소추천', '#레트로']",할무니댁,0,
335,"숲속의 감성 캠핑, 임실에 위치한 ""버블호텔""다른 곳에선 보기 힘든 한적하고 새로운 느낌의 이색적인 숙소야:)초록초록한 숲속에 새하얀 버블 숙소라니..!! 완전 영롱하고 낭만적이야🤍야외테이블, 해먹, 바베큐까지 진정한 글램핑을 즐겨보자구~~!! 바로 앞에 계곡도너무 잘되어있다고 해! 숙소 안에는 이동식 에어컨까지 설치되어 있다구~버블호텔만이 가지고 있는 유니크한 감성을 느끼러 가볼까?!?@@같이 갈 친구 태긔태그~~@@ 📍임실 버블호텔(0507.1342.6149)주소 : 전라북도 임실군 강진면 이윤길 76📌입실시간 : PM 15:00📌퇴실시간 : AM 11:00#임실 #임실숙소 #버블호텔 #저스트글램핑 #임실여행 #숙소추천 #감성숙소 #임실버블호텔",2021-09-19,431,"['#임실', '#임실숙소', '#버블호텔', '#저스트글램핑', '#임실여행', '#숙소추천', '#감성숙소', '#임실버블호텔']",버블호텔,0,
336,"개화기 감성이 가득한 논산 강경에 위치한 ""스테이인터뷰"" 드라마 ""미스터 션샤인""에나올 법한 호텔과 커피하우스, 양과자점,광장 등이 모여있어 어딜 가지 않아도 여유롭게 머물기 좋아🤎뉴트로 분위기의 테마호텔은 근대 서양식의 고풍스러운 컨셉과,다다미방의 근대 일본식 객실로 나눠져있어!투숙객분들에겐 커피하우스강경의 커피가 무료이용이라구~@@특별한 강경으로 여행 떠나보쟈ㅏㅏヾ(≧▽≦*)o📍 논산 스테이인터뷰강경 (@stay.interview)주소: 충남 논산시 강경읍 계백로167번길 50📌입실시간 : PM 15:00📌퇴실시간 : AM 11:00#논산 #충남 #충남여행 #논산여행 #강경숙소 #감성숙소#스테이인터뷰 #스테이인터뷰강경 #숙소추천 #논산숙소 #논산카페 #커피하우스 #논산가볼만한곳",2021-09-13,67,"['#논산', '#충남', '#충남여행', '#논산여행', '#강경숙소', '#감성숙소', '#스테이인터뷰', '#스테이인터뷰강경', '#숙소추천', '#논산숙소', '#논산카페', '#커피하우스', '#논산가볼만한곳']",스테이인터뷰강경,0,충청남도 논산시 강경읍 서창리 51-1
337,"사과과수원 한가운데 자리하고 있는 ""봉화_맨션애플트리""자연자연한 봉화에서 힐링하기 좋은 독채 형태의 감성숙소야~가까운 거리에 계곡도 있고 밤에는 별이 많이 보인다구...✨사과꽃부터 사과가 자라나는 모습, 그리고 가을 수확철에는사과따기 체험도 함께 진행하고 있다고 해🍎🍏조식도 정말 맛있다고 하니 기대해도 쥬아( *︾▽︾)@@힐링하러 봉화로 떠나쟈아ㅏ~📍 봉화 맨션애플트리 (@the_apple_tree_)주소: 경상북도 봉화군 춘양면 달구벌길85📌입실시간 : PM 15:00📌퇴실시간 : AM 10:00#봉화 #봉화여행 #경북여행 #봉화숙소#맨션애플트리 #봉화펜션 #봉화숙소추천#감성숙소 #에어비앤비 #봉화에어비앤비",2021-09-09,55,"['#봉화', '#봉화여행', '#경북여행', '#봉화숙소', '#맨션애플트리', '#봉화펜션', '#봉화숙소추천', '#감성숙소', '#에어비앤비', '#봉화에어비앤비']",맨션애플트리,0,
338,"노천탕이 있는 독채 한옥스테이 ""안동_낙원우드""기존 한옥에 현대적인 편안함을 더한 감성숙소야੧ᐛ੭화이트+우드에 오렌지 포인트까지 색감 조화가 최고...🧡안동 느낌이 물씬 나는 세심한 인테리어와 소품들까지!여행의 피로를 풀어줄 노천탕도 즐겨보자구우~~@@저장해두고 가치가쟈ㅏㅏ!!@@ 📍 안동 낙원우드(@stay_know)주소: 경북 안동시 서경지 7길 34-3 📌입실시간 : PM 16:00📌퇴실시간 : AM 11:30#안동 #안동여행 #안동숙소 #낙원우드 #감성숙소#안동한옥스테이 #안동숙소추천 #독채펜션 #한옥숙소#노천탕숙소 #안동가볼만한곳",2021-09-08,101,"['#안동', '#안동여행', '#안동숙소', '#낙원우드', '#감성숙소', '#안동한옥스테이', '#안동숙소추천', '#독채펜션', '#한옥숙소', '#노천탕숙소', '#안동가볼만한곳']",낙원우드,0,경상북도 안동시 태화동 223-26
339,".지리산, 섬진강, 녹차밭의 자연을 느낄 수 있는 ""하동_섬진강플로렌스""유럽을 떠올리게 하는 세심한 인테리어로 로맨틱한 감성의 숙소야!잘 가꾸어진 미니정원이 넘 예쁘고 야외 스파도 즐길 수 있다고 해💗테라스에서 지리산의 풍경을 바라보며 바베큐파티할 수 있고조식맛집으로 유명한 곳이니 기대해도 좋다구~@@힐링하러 갈 칭구 태그태그~!@@📍 하동 섬진강플로렌스 (📞070-8823-8470)주소: 경남 하동군 화개면 섬진강대로 3844-46📌입실시간 : PM 15:00📌퇴실시간 : AM 11:00#하동 #섬진강플로렌스 #하동숙소 #구례숙소#하동여행 #하동숙소추천 #하동감성숙소 #감성숙소#하동펜션 #조식맛집",2021-09-07,63,"['#하동', '#섬진강플로렌스', '#하동숙소', '#구례숙소', '#하동여행', '#하동숙소추천', '#하동감성숙소', '#감성숙소', '#하동펜션', '#조식맛집']",섬진강플로렌스,0,경상남도 하동군 화개면 덕은리 302
